stock1,stock2,stock3,stock4,stock5
-4.321654576323510216e-02,-5.947265845939054413e-02,-2.411347517730495424e-02,-6.038647707647893693e-03,-8.723747980613894004e-02
-4.678173899015957045e-03,-2.737940026075618913e-02,-1.744186046511629617e-02,5.467813211896310754e-02,-5.309734513274379578e-03
5.040518638573743271e-02,6.769436997319033811e-02,3.254437869822494889e-02,5.299538865233925644e-02,8.185053380782916777e-02
-6.171887054466224098e-04,-4.017576898932834900e-02,-5.300859598853869398e-02,-4.212259069351238783e-02,-6.578947368421057817e-02
-4.755287941948443953e-02,1.308044473512187753e-03,7.564296520423573027e-03,-1.484865790976593568e-02,9.330985915492961968e-02
-1.945209920570582438e-02,2.547354670150220671e-02,-7.507507507507480554e-03,1.913043478260859770e-02,-3.220611916264093377e-02
8.629525541411792178e-02,6.560509554140134258e-02,6.656580937972760015e-02,4.152440273037559526e-02,1.397670549084858438e-01
4.306802617562020818e-02,4.662283323371196192e-02,3.404255319148939002e-02,3.823047723814746411e-03,-6.423357664233569908e-02
1.517362124306975354e-02,2.798400913763554598e-02,4.938271604938215126e-03,6.528890453149560277e-03,1.076443057722308028e-01
-1.365334866340899012e-02,-1.333333333333324572e-02,-6.006006006005951310e-03,4.756751351351359847e-02,3.661971830985925186e-02
-2.404196415561708072e-02,-2.533789414414415811e-02,3.268332875583624536e-02,5.676006484829895782e-03,-3.125000000000005551e-02
6.524335622573892990e-02,6.181398392917297063e-02,1.063829787234043568e-02,4.925608004104679166e-02,5.329593267882186403e-02
-1.401541695865422214e-03,2.230696530505788325e-02,-1.973684210526308741e-02,2.053789630621524753e-02,5.725699067909462148e-02
-1.614035087719301390e-02,7.982969239863189556e-03,-1.610738255033558608e-02,-1.677053106034824548e-02,2.644836272040301806e-02
-1.997146932952831300e-03,-3.801488711642609514e-02,-1.773533424283763732e-02,-2.875243664717348421e-02,5.153374233128833054e-02
8.033161806746702549e-02,7.848524031203278628e-02,8.055555555555556080e-02,8.830913196186648828e-02,4.667444574095583332e-03
-3.664990738290554995e-02,-2.544529262086514185e-02,-1.413881748071983517e-02,-1.337026217748907460e-02,-1.858304297328689306e-02
-5.631094629858464547e-03,-8.355091383812018879e-03,2.086049543676664342e-02,1.028042056074765856e-02,-2.366863905325435405e-02
1.781767955801098757e-02,2.685624012638239064e-02,-3.831417624521104692e-03,5.735429891978275491e-02,8.000000000000001554e-02
-4.301804858189715863e-02,-4.153841025641032136e-02,-3.846153846153844286e-02,-2.580931645628540758e-02,-5.387205387205391827e-02
1.304594441293257731e-02,-2.728737146670024566e-02,-5.333333333333337839e-02,-6.825325550067352920e-02,-2.491103202846964293e-02
2.799552071668535633e-02,5.501100110010472173e-04,2.816901408450706717e-02,-5.783180722891492938e-03,1.581508515815072818e-02
8.169934640521976177e-04,1.099494167152606505e-02,1.643835616438357738e-02,8.240431810006372537e-02,1.437125748503005965e-02
3.863945578231302302e-02,5.764013364002906065e-02,3.477088948787061817e-02,9.046126287505612540e-02,-3.541912632821857775e-03
2.397170552790146847e-02,6.426734888085609831e-02,-3.099765563948939096e-02,-4.928131416837822597e-03,-1.658767772511834243e-02
-2.302673659971829663e-03,-4.879226817428663349e-02,0.000000000000000000e+00,-1.650846058605043992e-02,-3.975903614457842322e-02
-3.179894858315171491e-02,-2.640939429104128058e-02,-2.284946236559150592e-02,-7.973185060847619299e-03,-3.011292346298611450e-02
1.946762018275728298e-02,2.347423056859659560e-02,4.126547455295770210e-03,-1.184424753994275069e-02,3.234152652005174711e-02
3.624318004676538307e-02,3.567787789613277322e-03,-3.424657534246575152e-02,1.125855688105491942e-01,5.263157894736841119e-02
-1.040491412811836262e-02,-1.371259452957859434e-02,-5.248226950354611259e-02,-5.771450557906832729e-03,1.249999999999998612e-01
-2.178870027869263953e-02,-3.347064881565407074e-02,7.485029940119867185e-03,-1.702786377708983417e-02,-8.465608465608473118e-03
-3.250453250453254339e-02,2.077783697389454232e-02,3.982169390787515528e-02,-1.574803149606293640e-02,4.268943436499565529e-03
3.399812608753842447e-02,-8.350730688935289678e-03,2.314947127750784789e-02,7.600039999999950308e-03,4.782146652497335643e-02
1.035598705501619005e-02,-1.999994736842113444e-02,-7.541899441340782495e-02,4.684398384898832285e-02,-4.868154158214996891e-02
-6.149903907751446894e-03,-4.618694703614661251e-02,-5.166163141993965896e-02,-2.540765925644061091e-02,-6.289978678038396498e-02
1.508315070259120746e-02,8.051807432432415979e-02,3.599872570882446665e-02,2.062252838044636993e-02,5.005688282138809342e-02
5.842011684023401541e-03,3.126576178917408501e-03,3.628536285362864156e-02,-2.668696149447204874e-02,3.250270855904589373e-03
1.780303030303030665e-02,7.272675324675300680e-03,6.528189910979168183e-03,1.370928265925265566e-02,-4.211663066954649676e-02
4.776082371914151803e-02,2.991232748387464419e-02,2.358490566037737927e-03,2.820718810692376260e-02,-1.127395715896255691e-03
-1.586549846080989243e-02,0.000000000000000000e+00,-1.970588235294109744e-02,-1.127403189500065031e-02,-1.354401805869065792e-02
-8.662175168431084440e-03,1.752634038689730722e-02,3.600360036003603242e-03,-2.052447816512656051e-02,-8.009153318077834663e-03
-3.167475728155341036e-02,6.397687007874017402e-03,-1.494768310911909551e-03,1.435774155995343283e-02,5.074971164936557116e-02
9.149016167439467939e-03,-4.890024210756707852e-03,7.485029940119867185e-03,-1.071147707388967786e-02,-3.293084522502674315e-03
-1.937406855439638767e-02,-1.719901719901726841e-02,-3.566121842496288233e-03,2.126832864391612482e-02,-2.533039647577097278e-02
1.025835866261403349e-02,5.200005000000000599e-02,2.296450939457201149e-02,3.104884513441879060e-02,2.372881355932213165e-02
2.670176758179756624e-02,1.615959999241451187e-02,2.915451895043669282e-03,7.344840249724411988e-04,-1.434878587196476533e-02
1.098901098901140534e-03,-4.957900138348936281e-02,1.017441860465120342e-02,1.798165137614673309e-02,3.359462486002366948e-03
-3.305281131845345943e-02,-4.232288385826774024e-02,-5.899280575539569971e-02,-1.766402307137701633e-02,-5.580357142857221911e-03
-1.677598385469223144e-02,3.699902553951826822e-02,1.529051987767551584e-03,2.532113761467885346e-02,-1.122334455667765027e-03
8.466966003848599640e-03,-4.955401387511402861e-04,4.580152671755763523e-03,-3.543306959795736871e-02,-1.797752808988765591e-02
-8.650298944154638861e-03,-2.974665344571206672e-03,3.039513677811552655e-02,-4.081669607359215447e-03,-2.173913043478255258e-02
-4.799178750160407181e-02,-3.132774583153924430e-02,-7.374631268436552048e-03,-3.688524590163928807e-02,-4.561403508771936371e-02
1.240059307184263743e-02,3.080082135523603062e-02,1.991084695393751172e-02,1.586073500967118480e-02,3.676470588235215570e-03
-2.010384769005455971e-02,4.731080677290838699e-02,-2.505827505827501467e-02,8.377760853008333827e-03,7.570207570207582171e-02
3.192934782608687627e-02,2.377555759507572058e-02,-2.988643156006843432e-04,-9.441087613293050809e-03,2.497162315550497877e-02
2.527978933508889803e-02,2.508123432042579440e-02,6.278026905829568391e-03,-6.862409454822750512e-03,6.644518272425304836e-03
1.284191601386899546e-03,4.531037607611241831e-04,-6.238859180035622939e-03,2.303339819705972971e-03,2.860286028602858008e-02
-2.577914582531738372e-02,-3.170289855072316084e-03,1.136023916292968824e-02,-1.263883521107493808e-02,-1.283422459893039831e-02
-4.212743549236444215e-03,-4.997728305315900926e-03,-9.754655631096635984e-03,3.878975799885176108e-04,-2.491874322860242880e-02
3.635642517186678246e-02,2.465757990867580712e-02,5.373134328358146992e-03,3.063198795533191715e-02,-1.888888888888888215e-02
-1.645618063528516903e-02,-1.336907248800921384e-02,-1.009501187648450399e-02,-3.837475545522938541e-02,7.927519818799538820e-02
7.133592736705540553e-03,8.130126835145780329e-03,-5.098980203959178892e-03,6.651056598241618378e-03,-1.038824763903462983e-01
4.378622021893200343e-03,3.001792114695332053e-02,1.537533916189318985e-02,1.943256898561989895e-02,1.053864168618286190e-02
6.488011283497875648e-02,2.044362766420189034e-02,4.513064133016631008e-02,4.231795653831488258e-02,4.403244495944368120e-02
2.263696568332337206e-02,-1.534522657055519858e-02,-1.164772727272725232e-02,2.414045354791514650e-02,-5.549389567147614000e-02
8.830801836806697822e-03,-5.627748917748918653e-03,-4.742742167289452221e-02,-2.249996428571434184e-02,-1.292596944770851158e-02
-1.867413632119516295e-03,6.965607617135731802e-03,-5.733252866626471420e-03,1.242228672187485096e-02,2.380952380952372494e-02
2.385406922357350898e-02,-5.620363407711410388e-03,-9.711684370257975263e-03,4.330602826799036589e-03,-8.139534883720963079e-03
-1.370488807674748698e-02,-3.608695652173905810e-02,-1.225865767698438051e-03,-1.006112109234633990e-02,-1.055099648300115642e-02
8.337193144974636150e-03,-7.668019846639679248e-03,3.037741638539435615e-02,3.266787777378861533e-03,-9.478672985781999918e-03
-5.627009646302191977e-03,-1.818227272727280597e-03,-1.369863013698637867e-02,-1.013017402786444039e-02,-2.272727272727266892e-02
-1.039380990876542961e-02,-4.098269767680834570e-03,-3.623188405797104963e-03,2.192945826281265161e-03,-1.958384332925338506e-02
-1.878865678608954842e-02,2.743438374785682476e-03,-2.424242424242413138e-02,-4.741028446389552488e-03,-1.248439450686615040e-03
-1.070409134157943205e-02,-2.553575011399914635e-02,-3.105590062111872589e-03,-3.847566733324787186e-02,-4.500000000000003997e-02
-1.238278432315457686e-02,-2.667299828390269287e-02,2.647975077881618844e-02,-1.067076981707311932e-02,-1.570680628272252619e-02
6.086427267194243450e-03,1.442355838574733290e-03,1.820940819423370535e-02,1.656394516810265338e-02,5.053191489361712890e-02
-1.270417422867518679e-02,-1.488238118098889756e-02,5.961251862891212353e-03,-1.553615064555323097e-02,1.518987341772141952e-02
1.666666666666657276e-02,9.746539961013734113e-03,-5.037037037037008294e-03,9.622786759045419760e-03,5.486284289276824322e-02
-4.592574734811950138e-02,-3.619691294386645497e-02,-2.173913043478259421e-02,-3.469309950438429629e-02,3.191489361702122551e-02
-1.857233101705625319e-02,2.253385190454943246e-02,1.065449010654480853e-02,1.935225118483415926e-02,1.947308132875142164e-02
2.046858908341913155e-02,2.546527913809975424e-02,1.054216867469883780e-02,3.487059414453961420e-03,3.595505617977531182e-02
3.696228081241340058e-02,5.253008345128586283e-03,5.961251862891212353e-03,2.355212355212366743e-02,-7.592190889370962689e-03
2.043795620437947186e-02,-7.125843568923737742e-03,1.777777777777713461e-03,-7.921576763485546971e-03,3.825136612021853844e-02
-1.013352408202182649e-02,-4.306267942583604826e-03,3.667553978112987612e-02,1.064642626032033697e-02,-1.052631578947346063e-03
7.587618932915672632e-03,4.372897855497254183e-02,-1.654778887303846868e-02,-2.708799849510902524e-02,-2.107481559536309237e-03
-2.462347597418115125e-02,1.012900599120641551e-02,8.123005512039462028e-03,4.640332380497586180e-03,2.745512143611401890e-02
-2.794117647058820542e-02,-2.461262422002625377e-02,-1.870503597122300660e-02,-3.040796766743655496e-02,1.130524152106879981e-02
-1.538073625819475106e-02,-1.121495327102796542e-02,8.797653958944223404e-03,3.175823613504454631e-03,-6.707317073170733501e-02
-3.162612035851471159e-02,-4.300567107750473406e-02,0.000000000000000000e+00,-3.680253264740798030e-02,-3.267973856209080603e-03
2.287452069284676148e-02,4.938271604939043673e-04,3.197674418604647822e-02,2.465078060805206243e-03,-2.404371584699460315e-02
9.565667011375367582e-03,2.714703849950639986e-02,-7.042253521126735569e-03,2.049221311475481200e-03,5.599104143337145685e-03
-6.017925736235558119e-03,7.688611614061112431e-03,-1.106382978723395756e-02,-2.453991719673135827e-02,-1.559020044543436151e-02
4.946541285585474151e-02,2.432050664380093832e-02,1.405622489959837407e-02,9.643605870020832693e-03,1.583710407239825521e-02
5.891739290536398763e-03,-1.443202979515822645e-02,-2.545968882602554426e-02,2.865448504983394290e-02,-9.799554565701566744e-02
3.172666259914579123e-02,1.086443079829933246e-02,1.015965166908567273e-02,1.857085183689951083e-02,-1.234567901234541638e-03
1.845062093435843528e-02,2.336495327102885208e-03,-1.350574712643682479e-02,-1.743951644867222650e-02,5.315203955500614336e-02
-3.019393798629636371e-03,-2.424246973228582139e-02,-2.534226623944065004e-02,-1.815252044564259412e-02,1.877934272300471261e-02
2.772277227722766760e-02,2.341137123745828941e-02,1.554094441123731081e-02,1.191450287592447227e-02,-8.064516129032290800e-03
8.840530431825841667e-03,2.614379084967314096e-02,9.417304296645093512e-03,4.060089486807534945e-04,-3.484320557491215036e-03
-2.471632400853863640e-03,-7.279344858962699671e-03,1.166180758017493733e-02,2.435146202725120990e-03,-4.662004662004769553e-03
5.721365018583184081e-02,-6.874427131072345480e-03,6.916426512968305677e-03,2.348178042583877814e-02,5.503512880562069082e-02
-7.861936720997136918e-02,-2.353484079372411206e-02,1.030337721808803272e-02,3.955616932135521888e-03,2.330743618202007345e-02
-2.601456815816853563e-02,-2.032136105860112008e-02,-1.558073654390926960e-02,-2.364058406779302388e-02,1.409978308026019547e-02
8.784425451092099657e-03,1.784852870236377023e-02,1.438848920863278593e-03,-9.281759108887805559e-03,2.139037433155034727e-03
-7.531183807954820557e-03,-1.658767772511855060e-02,-1.580459770114947191e-02,1.099800452130367083e-02,8.537886872998940238e-03
2.074934787763821689e-02,1.831320481927718388e-02,-3.065693430656933963e-02,9.911365834004827458e-02,6.349206349206402110e-03
-3.833197816238758868e-03,1.609086682872061871e-02,-2.409638554216869850e-03,2.492661198949374171e-02,1.051524710830682155e-03
1.958955223880588445e-02,3.726129656549974009e-03,1.117149758454117313e-02,2.360522258960018674e-02,9.453781512605027512e-03
-1.875571820677032417e-02,1.577726291309804185e-02,-4.180352343983348776e-03,-2.166320679024429444e-02,-7.284079084287230568e-03
-1.759906759906757628e-02,-6.806756820774642613e-02,1.199400299850075964e-03,2.142821428571473064e-03,-2.830188679245278921e-02
2.135484636374291798e-03,1.421573529411765749e-02,-1.197963462114406659e-03,7.840413679273379802e-03,3.128371089536147870e-02
1.006274416952774448e-02,9.665538440525484358e-04,-6.596701649175351449e-03,2.121605299801836934e-03,1.778242677824266871e-02
-1.031411157993426982e-02,1.448623923158982862e-03,-9.960760639903519856e-03,1.093860268172190328e-02,6.166495375128336516e-03
-1.042160113690205475e-02,-1.928640308582442800e-02,0.000000000000000000e+00,-1.221643979057587814e-02,-3.064351378958055355e-03
2.872187649593109515e-02,3.736479842674540752e-02,1.067073170731711734e-02,8.833922573636840414e-03,1.434426229508202651e-02
-1.582131223825026037e-02,-2.369715639810508929e-03,3.016591251885037349e-04,-4.203117485223028561e-03,2.828282828282821862e-02
-1.205673758865251875e-02,1.140152073166371578e-02,-1.809408926417305045e-03,-1.793879704537453337e-02,-7.858546168958749009e-03
-3.015075376884429961e-02,-8.078914604090435547e-02,-2.809667673716011171e-02,-3.223495702005738095e-02,-4.158415841584157946e-02
1.307673328398715508e-02,-3.576903423607577168e-03,2.486788933789246640e-03,2.035529237601779035e-02,9.297520661157011174e-03
1.071602532878725839e-02,-2.102564102564103213e-02,1.333333333333324225e-02,-3.228146536089954860e-02,2.251791197543507109e-02
1.313253012048192468e-02,8.381351492928242053e-03,-1.285189718482246564e-02,-6.746626686656660710e-03,1.601601601601602975e-02
1.082173861339033073e-02,9.870181818181753691e-03,-2.045877247365153126e-02,4.150981132075489202e-03,1.379310344827574218e-02
-5.882352941176553773e-03,5.144032657200771005e-04,7.911392405063262176e-03,-1.127433253384776870e-03,7.774538386783292135e-03
-3.668639053254296820e-03,-3.084837887668997330e-02,8.791208791208798140e-03,9.781790820165597172e-03,-9.643201542912042262e-04
-2.256800095023177039e-03,1.326259946949602010e-02,-3.112356053532596041e-03,7.079023845007405454e-03,2.316602316602318912e-02
3.690476190476048388e-03,-5.235602094240911740e-03,2.091788947861385542e-02,8.139067401440399849e-03,2.547169811320750682e-02
-1.838453327007465166e-02,-1.263157894736833924e-02,2.171253822629974628e-02,1.834825688073382774e-03,-4.047838086476536479e-02
-1.897051715804736957e-02,-2.878470149253731930e-02,4.190362167015800922e-03,-2.051278463416798120e-02,6.711409395973181972e-03
-2.500307919694536377e-02,-2.195384313687399544e-02,-8.643815201192225212e-03,-1.308904263275986919e-02,-3.238095238095236444e-02
-1.288529560384036286e-02,2.188546576879907626e-02,1.292844257366210052e-02,-3.789238491445163105e-03,7.775590551181094101e-02
4.095213718965961744e-03,-6.589731278952841442e-03,-1.157613535173646242e-02,-3.803727508417197685e-04,-2.557077625570770493e-02
5.225592658679515702e-03,2.321724709784420831e-02,-7.507507507507480554e-03,8.751864202745006371e-03,4.686035613870731878e-03
2.573855711931029647e-02,2.269043760129649603e-02,-5.446293494705063860e-03,1.471142964918887262e-02,1.399253731343270274e-02
1.656365883807173547e-02,-2.113042789223460588e-02,1.642835412230005121e-02,-1.152416356877318700e-02,-1.563937442502299352e-02
1.957684824902718515e-02,-2.590404609260403904e-02,1.167315175097267260e-02,1.504324934185778846e-02,4.205607476635524200e-02
8.228980322003677517e-03,7.202271867161878435e-03,1.331360946745560082e-02,1.037421267135980527e-02,3.856502242152463900e-02
-8.043529690087695971e-03,-3.850330033003259312e-03,8.759124087591314486e-03,-9.534286762009461930e-03,-7.772020725388588749e-03
-3.696637252563654899e-03,-3.313196945709763995e-03,-1.534008683068015418e-02,-9.626064420585025289e-03,-8.703220191470658566e-04
8.557749850388986224e-02,4.432138749702987240e-02,-6.466784244562093394e-03,3.364485981308405760e-02,5.574912891986052305e-02
-2.866593164277816790e-03,-5.835543766578406982e-03,-5.621301775147835231e-03,-3.978264014466488356e-03,-3.960396039603949342e-02
-1.769128704113225644e-03,-1.600907150480182289e-03,0.000000000000000000e+00,3.340588113994620578e-02,7.731958762886585214e-03
3.101462117855415673e-03,-1.977546872129709588e-02,-1.785182981255580004e-02,-4.567779499922031833e-03,-4.944586530264279828e-02
3.522526501766794216e-02,9.814612868047967176e-03,-9.391093607997617193e-03,1.411966113660436924e-03,5.112107623318388333e-02
-1.461333333333338265e-02,7.073434125269971451e-02,2.446483180428136572e-03,-7.754705401667060481e-03,1.706484641638188844e-03
-2.922710543407582625e-03,-2.723141704488140150e-02,1.006711409395970661e-02,2.344579040852584964e-02,-2.640545144804092720e-02
-1.726196938443173151e-02,8.812752264761398655e-03,3.322259136212661092e-03,2.152034090664142058e-02,-1.574803149606296762e-02
1.866990720282815999e-02,-9.249640763085405573e-03,-1.715833835039131186e-02,1.936799184505607480e-02,2.399999999999996234e-02
-5.313957271445558100e-03,-7.261514146186977617e-03,-2.909647779479332050e-02,-2.033336666666668222e-02,-8.680555555555524716e-03
1.788050588748361230e-02,-4.702194603040462870e-03,-4.100946372239716760e-03,-6.464716109721515419e-03,-1.838879159369519178e-02
-2.485004284490157159e-02,-3.097113023470499105e-02,-1.647133354450429008e-02,-4.041099176674688154e-02,-3.389830508474583198e-02
-1.307117750439364991e-02,-7.583911570092693143e-03,7.085346215780933231e-03,-3.069236259814416348e-02,3.693444136657354424e-03
-1.313299944351681292e-02,1.910480349344985743e-02,-5.436520626798818819e-03,3.681885125184669897e-04,1.103955841766338618e-02
2.526220818766193588e-02,2.945897161221208357e-02,-1.157556270096464154e-02,1.693040117776959189e-02,1.455868971792539934e-02
3.365966340336606910e-02,4.058278046736623484e-02,-3.578399479505425286e-03,1.664860718959846123e-02,4.484304932735330533e-03
1.330211769713738473e-02,3.149995000000007511e-02,4.178909565785166730e-02,3.916019935920272456e-03,2.857142857142859829e-02
5.145977735769742371e-03,-1.066403347862505263e-02,3.948605452836112528e-02,8.510637996076611533e-03,7.812499999999987857e-03
-2.204576324313032090e-02,8.329250367466838056e-03,2.411817907747967199e-03,6.329113701507947144e-03,-1.119724375538320472e-02
1.314102564102576087e-02,9.232264334305214162e-03,-4.180451127819555940e-02,-1.467505189814627062e-02,1.567944250871077666e-02
2.773383950226720324e-02,6.740491092922512063e-03,2.605147520401763367e-02,1.276588607213173174e-02,1.286449399656949821e-02
-1.487789862507691088e-02,-2.678144428503102456e-02,-1.621290914652797135e-02,2.310924450662621074e-02,-2.455546147332776652e-02
-7.186751380064663672e-03,1.031936117936117087e-02,2.611940298507451144e-02,-1.163586624352724516e-02,-2.951388888888887771e-02
-6.714225765841382379e-03,1.313234499670924184e-02,8.484848484848492647e-03,2.181443981351938524e-02,2.683363148479529260e-03
3.168567807351009569e-03,-4.128665386461819603e-02,-5.709134615384520509e-03,-1.355469332429688582e-02,-2.943800178412132526e-02
-1.642451042324687485e-02,-1.201797756724980008e-02,6.346328195829527112e-03,-5.152936957989133655e-03,4.595588235294019788e-03
3.211303789338593173e-04,1.165732387227569160e-02,1.171171171171175515e-02,1.035915091019173548e-02,1.829826166514190999e-02
2.679507758159442865e-01,-1.252505072770795230e-02,-1.602849510240435260e-02,-1.196172248803832605e-02,6.558849955076358207e-02
5.190311418685122913e-02,-1.217656073955145427e-02,-6.938159879336389460e-03,8.647526807333102278e-03,1.096121416526144900e-02
-2.061938382541717366e-02,-2.670765417091192778e-02,-9.416767922235631111e-03,2.057578875171510360e-03,1.501251042535443891e-02
-3.522569017776770207e-03,-2.269134444900560918e-02,1.042624961668194017e-02,-2.019165024612080972e-02,-6.080525883319640168e-02
7.727721144360360367e-03,9.719276457883408923e-03,-5.159332321699542506e-02,6.671331004936460751e-02,1.399825021872267219e-02
-3.075542502855269436e-02,-2.459898264176573271e-02,5.120000000000004756e-03,-3.765559798115267198e-02,-5.349439171699734569e-02
2.525039979799775791e-04,-1.260964912280684684e-02,1.878382680674949359e-02,-1.667230407187155622e-02,-6.381039197812240354e-03
-3.954897340962689259e-03,-1.332593003886740554e-02,-5.000000000000004441e-03,3.806228373702525564e-03,8.256880733944940709e-03
-1.072906986567533083e-02,-2.250984805852512469e-03,1.256281407035176982e-02,-1.103064460530860970e-02,9.099181073703334691e-03
2.997438087105030319e-02,2.425267907501408443e-02,2.884615384615383388e-02,1.394179107905979889e-03,2.975653742110009534e-02
4.634773236050072909e-02,4.625550660792950713e-02,3.014772384684891778e-03,4.872989906021512468e-03,-8.756567425568990461e-04
3.724247226624453119e-03,2.789478947368413675e-02,-3.306281935677824173e-03,2.147554480514219516e-02,2.804557405784402144e-02
2.747296123786222011e-02,-6.349206024106186785e-02,-1.688781664656214057e-02,-8.816547982366836414e-03,-1.449275362318839903e-02
-1.844026123703488987e-03,8.747949220997863762e-03,-1.717791411042932787e-02,-7.868628121792693025e-03,1.643598615916950709e-02
4.772534831806725213e-03,-1.246623238665401333e-02,6.242197253433213328e-03,-2.620689655172419100e-02,-1.617021276595740492e-02
1.869302076151074452e-02,-3.293029818497862637e-03,-1.178660049627799390e-02,3.895184135977443167e-03,3.114186851211067641e-02
-1.037828081522147033e-02,-6.057323788546281097e-03,1.569365976145645561e-02,9.876507936507940288e-03,-3.355704697986505551e-03
-2.583782962231225434e-03,-1.108027762217594914e-02,-1.730531520395551387e-02,-6.287041784388508296e-03,7.575757575757562957e-03
3.047619047618711817e-04,-1.008403361344536141e-02,-1.415094339622653165e-02,-7.029911879440717964e-03,-2.506265664160406761e-02
-1.751847056135276415e-02,-1.358234295415970336e-02,-1.754385964912271584e-02,-4.495575221238936464e-02,-3.341902313624683235e-02
5.194201100860545463e-03,-7.458462421113025431e-03,5.844155844155776713e-03,-6.671645663454438442e-03,-7.092198581560290455e-03
2.575967916088241910e-02,-2.890115773995113185e-03,7.101355713363538547e-03,1.902985145633779782e-02,1.964285714285720144e-02
-4.511278195488892620e-04,-1.101455072463760829e-02,-8.653846153846195960e-03,-2.526539821550351228e-02,1.313485113835379664e-02
8.199187603430116780e-03,2.637755137031369546e-02,1.422567086970579972e-02,3.155514532099384234e-02,9.507346585998222022e-03
-1.708572707602782834e-02,-2.855511136493431995e-02,-1.179470832005097974e-02,-2.840491727621694690e-02,-3.767123287671228504e-02
3.165325641414906688e-02,-7.054732510288184294e-03,-7.096774193548464719e-03,3.748500749624827043e-04,8.896797153024720841e-04
1.905672871753368719e-02,5.328656324964903268e-03,-6.172839506172736815e-03,2.810041108653386910e-02,1.333333333333336541e-02
2.707581227436823071e-02,-7.656065959952827391e-03,-3.792088917947044474e-02,-1.603502128152250322e-02,-7.894736842105251270e-03
-7.592267135325045206e-03,-1.780421364985173421e-02,-1.630988786952091221e-02,3.629629629629631260e-02,-3.448275862068970327e-02
-2.543033222356036807e-02,-2.114791668567468641e-02,-2.003454231433500141e-02,1.929949964260182713e-02,-2.912087912087911734e-01
-2.449483936618692889e-02,0.000000000000000000e+00,5.040535777229460113e-02,-2.454382889200534996e-03,2.196382428940567635e-02
-7.451009611802241221e-04,9.876542600213427878e-03,2.382550335570475519e-02,7.732829253679161102e-03,-1.264222503160529259e-03
-2.087838341659826666e-02,0.000000000000000000e+00,-5.244182235332682171e-03,-8.371119637251551657e-03,-6.329113924050722151e-03
3.099535450460741762e-02,4.889975251223902322e-03,4.942339373970240646e-03,-3.165670066830807584e-03,-8.917197452229222790e-03
-9.085537006943500762e-03,-2.007299147974494005e-02,-1.475409836065571557e-02,2.328863796753705487e-02,2.570694087403544142e-03
-2.064852776742447105e-02,1.986337555162158430e-02,-1.497504159733774667e-02,1.034479310344826528e-02,1.538461538461539935e-02
-8.753234891155443204e-03,1.825867315885581913e-03,-1.047297297297302039e-02,-1.058017100956219238e-02,1.767676767676774896e-02
-1.435921062735156205e-02,2.004872539785697294e-02,3.448275862068964775e-02,6.898930665747887757e-04,4.962779156327437602e-03
-1.129635400436269574e-02,-1.667665177625651113e-02,-2.442244224422437243e-02,-1.482247500861783029e-02,1.851851851851856259e-02
1.237097155464502579e-02,1.271950333131434234e-02,4.736129905277480963e-03,2.099335199440211658e-03,9.212121212121208991e-02
3.354607721046070495e-02,8.373325859648618821e-03,-8.080808080808087740e-03,-2.094937223985281986e-03,4.661487236403994566e-02
7.229460049702544217e-03,1.245545596349607702e-02,1.289884589273584785e-02,1.924419174247737202e-02,7.423117709437994372e-03
3.880373831775701943e-02,3.749261862917396132e-02,5.361930294906170659e-03,7.895709162228221195e-03,4.210526315789477753e-02
-3.382755146106275826e-03,1.524568126740157362e-02,-3.333333333333262424e-03,-1.703065337089028483e-03,1.717171717171716433e-02
6.066295948580893715e-03,-4.449388209121348144e-03,-4.347826086956636284e-03,9.211907513200428416e-03,-2.085402184707059112e-02
7.178235589693175841e-04,1.117318435754364623e-03,-1.007725898555481871e-03,-7.775524002704425029e-03,1.926977687626788005e-02
-2.094541281113274436e-02,1.674101562499998030e-02,7.061197041022160455e-03,-1.703611584327145972e-03,1.393034825870634666e-02
-1.443329181625021586e-02,-2.579577529065733496e-02,-4.340567612687779887e-03,-1.023887406958613570e-02,-1.373895976447485692e-02
-4.608980077311878622e-03,2.253521126760555521e-02,3.621730382293750911e-02,3.517241379310343669e-02,3.482587064676612859e-02
5.899925317400959122e-03,2.809917355371909647e-02,1.844660194174755491e-02,-4.663590939373686052e-03,6.730769230769258031e-03
-1.811567302695075987e-02,-2.572347266881031339e-02,5.338417540514781012e-02,-1.003982630655379533e-03,-2.865329512894091140e-03
-1.701323251417766885e-02,-7.700715071507125212e-03,3.227752639517351974e-02,-1.675075376884480266e-03,-4.789272030651239159e-03
2.707692307692310257e-02,1.995559756343685473e-02,1.753360607831678727e-02,2.046983290167226147e-02,2.887391722810332857e-03
-2.404134212103053655e-02,-7.065217391304294027e-03,-2.010338885697908213e-03,6.247944755014839778e-03,2.495201535508635368e-02
-2.271506407796801061e-02,-7.772304324028452005e-02,1.870503597122300660e-02,3.169934640522872188e-02,-4.588014981273410425e-02
1.382018060463291453e-02,1.899109792284868134e-02,2.824858757062086601e-03,5.036426987646488301e-02,1.668302257114817957e-02
-1.363178684842383803e-02,5.824111822945841769e-04,-9.859154929577380530e-03,1.718938480096502894e-02,-2.027027027027018119e-02
-1.648998822143621455e-03,-8.731024447031495578e-03,-9.388335704125153405e-03,-1.156240735250499592e-02,-6.896551724137958694e-03
3.696712285669247807e-03,8.220727644114824567e-03,2.211372774267660740e-02,1.949616076784623300e-02,-1.289682539682547417e-02
